AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified	id	tool
577070	https://www.marinespecies.org/aphia.php?p=taxdetails&id=577070	Parthenia ventricosa	Forbes, 1844	unaccepted	original combination	220	Species	140958	Eulimella ventricosa	(Forbes, 1844)	576156	Animalia	Mollusca	Gastropoda	NA	Pyramidellidae	Parthenia	MolluscaBase eds. (2021). MolluscaBase. Parthenia ventricosa Forbes, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=577070 on 2021-01-29	urn:lsid:marinespecies.org:taxname:577070	1	NA	NA	NA	NA	exact	2011-07-15T13:08:16.463Z	577070	aphia_id
748401	https://www.marinespecies.org/aphia.php?p=taxdetails&id=748401	Dentalium quinquangulare	Forbes, 1844	unaccepted	synonym	220	Species	139691	Entalina tetragona	(Brocchi, 1814)	137886	Animalia	Mollusca	Scaphopoda	Dentaliida	Dentaliidae	Dentalium	MolluscaBase eds. (2021). MolluscaBase. Dentalium quinquangulare Forbes, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=748401 on 2021-01-29	urn:lsid:marinespecies.org:taxname:748401	1	NA	NA	NA	NA	exact	2014-01-30T12:11:24.390Z	748401	aphia_id
749034	https://www.marinespecies.org/aphia.php?p=taxdetails&id=749034	Ladas planorboides	Forbes, 1844	unaccepted	synonym	220	Species	138838	Atlanta peronii	Lesueur, 1817	606307	Animalia	Mollusca	Gastropoda	Littorinimorpha	Atlantidae	Ladas	MolluscaBase eds. (2021). MolluscaBase. Ladas planorboides Forbes, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=749034 on 2021-01-29	urn:lsid:marinespecies.org:taxname:749034	1	NA	NA	NA	NA	exact	2014-01-30T12:11:24.390Z	749034	aphia_id
138122	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138122	Limacina	Bosc, 1817	accepted	NA	180	Genus	138122	Limacina	Bosc, 1817	13704	Animalia	Mollusca	Gastropoda	Pteropoda	Limacinidae	Limacina	MolluscaBase eds. (2021). MolluscaBase. Limacina Bosc, 1817. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138122 on 2021-01-29	urn:lsid:marinespecies.org:taxname:138122	1	0	0	0	0	exact	2020-05-16T09:41:33.320Z	138122	aphia_id
748954	https://www.marinespecies.org/aphia.php?p=taxdetails&id=748954	Hyalaea vaginellina	Cantraine, 1835	unaccepted	synonym	220	Species	139029	Cavolinia inflexa	(Lesueur, 1813)	606265	Animalia	Mollusca	Gastropoda	Pteropoda	Cavoliniidae	Hyalaea	MolluscaBase eds. (2021). MolluscaBase. Hyalaea vaginellina Cantraine, 1835. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=748954 on 2021-01-29	urn:lsid:marinespecies.org:taxname:748954	1	NA	NA	NA	NA	exact	2014-01-30T12:11:24.390Z	748954	aphia_id
137752	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137752	Creseis	Rang, 1828	accepted	NA	180	Genus	137752	Creseis	Rang, 1828	411905	Animalia	Mollusca	Gastropoda	Pteropoda	Creseidae	Creseis	MolluscaBase eds. (2021). MolluscaBase. Creseis Rang, 1828. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137752 on 2021-01-29	urn:lsid:marinespecies.org:taxname:137752	1	0	0	0	NA	exact	2020-07-20T07:11:24.060Z	137752	aphia_id
337977	https://www.marinespecies.org/aphia.php?p=taxdetails&id=337977	Ditrupa subulata	(Deshayes, 1825) in Berkeley, 1835	unaccepted	subjective synonym	220	Species	130987	Ditrupa arietina	(O. F. Müller, 1776)	129561	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	Ditrupa	Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta database. Ditrupa subulata (Deshayes, 1825) in Berkeley, 1835. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=337977 on 2021-01-29	urn:lsid:marinespecies.org:taxname:337977	1	0	0	0	0	exact	2009-01-23T15:35:23.543Z	337977	aphia_id
381204	https://www.marinespecies.org/aphia.php?p=taxdetails&id=381204	Ditrupa perpusilla	(Sowerby, 1832)	unaccepted	NA	220	Species	344358	Gadila perpusilla	(G. B. Sowerby I, 1832)	129561	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	Ditrupa	Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta database. Ditrupa perpusilla (Sowerby, 1832). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=381204 on 2021-01-29	urn:lsid:marinespecies.org:taxname:381204	1	NA	NA	NA	NA	exact	2009-01-23T13:22:51.147Z	381204	aphia_id
537602	https://www.marinespecies.org/aphia.php?p=taxdetails&id=537602	Anomia polymorpha	Philippi, 1836	unaccepted	NA	220	Species	138748	Anomia ephippium	Linnaeus, 1758	137650	Animalia	Mollusca	Bivalvia	Pectinida	Anomiidae	Anomia	MolluscaBase eds. (2021). MolluscaBase. Anomia polymorpha Philippi, 1836. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=537602 on 2021-01-29	urn:lsid:marinespecies.org:taxname:537602	1	NA	NA	NA	NA	exact	2010-11-10T16:07:33.523Z	537602	aphia_id
393825	https://www.marinespecies.org/aphia.php?p=taxdetails&id=393825	Pecten dumasii	Payraudeau, 1826	unaccepted	synonym	220	Species	140716	Pseudamussium clavatum	(Poli, 1795)	138323	Animalia	Mollusca	Bivalvia	Pectinida	Pectinidae	Pecten	MolluscaBase eds. (2021). MolluscaBase. Pecten dumasii Payraudeau, 1826. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=393825 on 2021-01-29	urn:lsid:marinespecies.org:taxname:393825	1	NA	NA	NA	NA	exact	2013-01-08T09:16:14.753Z	393825	aphia_id
540162	https://www.marinespecies.org/aphia.php?p=taxdetails&id=540162	Ligula profundissima	Forbes, 1844	unaccepted	NA	220	Species	141434	Abra longicallus	(Scacchi, 1835)	152839	Animalia	Mollusca	Bivalvia	Cardiida	Semelidae	Ligula	MolluscaBase eds. (2021). MolluscaBase. Ligula profundissima Forbes, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=540162 on 2021-01-29	urn:lsid:marinespecies.org:taxname:540162	1	NA	NA	NA	NA	exact	2010-11-10T16:07:33.523Z	540162	aphia_id
565285	https://www.marinespecies.org/aphia.php?p=taxdetails&id=565285	Murex vaginatus	de Cristofori & Jan, 1832	unaccepted	original combination	220	Species	565284	Pagodula vaginata	(de Cristofori & Jan, 1832)	138196	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Murex	MolluscaBase eds. (2021). MolluscaBase. Murex vaginatus de Cristofori & Jan, 1832&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=565285 on 2021-01-29	urn:lsid:marinespecies.org:taxname:565285	1	NA	NA	NA	1	exact	2011-03-19T18:55:39.177Z	565285	aphia_id
138456	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138456	Rissoa	Desmarest, 1814	accepted	NA	180	Genus	138456	Rissoa	Desmarest, 1814	123	Animalia	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	Rissoa	MolluscaBase eds. (2021). MolluscaBase. Rissoa Desmarest, 1814. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138456 on 2021-01-29	urn:lsid:marinespecies.org:taxname:138456	1	NA	NA	NA	NA	exact	2018-01-23T17:20:39.330Z	138456	aphia_id
751098	https://www.marinespecies.org/aphia.php?p=taxdetails&id=751098	Eulima distorta	(Deshayes, 1823) <i>sensu</i> Philippi, 1836	unaccepted	NA	220	Species	139903	Vitreolina philippi	(de Rayneval & Ponzi, 1854)	137970	Animalia	Mollusca	Gastropoda	Littorinimorpha	Eulimidae	Eulima	MolluscaBase eds. (2021). MolluscaBase. Eulima distorta (Deshayes, 1823) sensu Philippi, 1836. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=751098 on 2021-01-29	urn:lsid:marinespecies.org:taxname:751098	1	NA	NA	NA	NA	exact	2020-03-27T15:25:42.920Z	751098	aphia_id
139022	https://www.marinespecies.org/aphia.php?p=taxdetails&id=139022	Carinaria mediterranea	Blainville, 1825	unaccepted	NA	220	Species	416623	Carinaria lamarckii	Blainville, 1817	137746	Animalia	Mollusca	Gastropoda	Littorinimorpha	Carinariidae	Carinaria	MolluscaBase eds. (2021). MolluscaBase. Carinaria mediterranea Blainville, 1825. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139022 on 2021-01-29	urn:lsid:marinespecies.org:taxname:139022	1	NA	NA	NA	NA	exact	2011-12-23T13:35:38.060Z	139022	aphia_id
139047	https://www.marinespecies.org/aphia.php?p=taxdetails&id=139047	Hyalocylis striata	(Rang, 1828)	accepted	NA	220	Species	139047	Hyalocylis striata	(Rang, 1828)	137756	Animalia	Mollusca	Gastropoda	Pteropoda	Hyalocylidae	Hyalocylis	MolluscaBase eds. (2021). MolluscaBase. Hyalocylis striata (Rang, 1828). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139047 on 2021-01-29	urn:lsid:marinespecies.org:taxname:139047	1	0	0	0	0	exact	2020-06-14T10:33:23.783Z	139047	aphia_id
156848	https://www.marinespecies.org/aphia.php?p=taxdetails&id=156848	Idmonea	Lamouroux, 1821	accepted	NA	180	Genus	156848	Idmonea	Lamouroux, 1821	468860	Animalia	Bryozoa	Stenolaemata	Cyclostomatida	Idmoneidae	Idmonea	Bock, P.; Gordon, D. (2021). World List of Bryozoa. Idmonea Lamouroux, 1821. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156848 on 2021-01-29	urn:lsid:marinespecies.org:taxname:156848	1	NA	NA	NA	NA	exact	2013-07-29T06:06:11.597Z	156848	aphia_id
244899	https://www.marinespecies.org/aphia.php?p=taxdetails&id=244899	Ophiura abyssicola	Forbes, 1843	unaccepted	NA	220	Species	124849	Ophiocten abyssicolum	(Forbes, 1843)	123574	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura	Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2021). World Ophiuroidea Database. Ophiura abyssicola Forbes, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=244899 on 2021-01-29	urn:lsid:marinespecies.org:taxname:244899	1	0	0	0	NA	exact	2007-08-27T13:50:37.540Z	244899	aphia_id
123419	https://www.marinespecies.org/aphia.php?p=taxdetails&id=123419	Brissus	Gray, 1825	accepted	NA	180	Genus	123419	Brissus	Gray, 1825	123173	Animalia	Echinodermata	Echinoidea	Spatangoida	Brissidae	Brissus	Kroh, A.; Mooi, R. (2021). World Echinoidea Database. Brissus Gray, 1825. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123419 on 2021-01-29	urn:lsid:marinespecies.org:taxname:123419	1	0	0	0	0	exact	2010-09-06T12:28:48.800Z	123419	aphia_id
152823	https://www.marinespecies.org/aphia.php?p=taxdetails&id=152823	Neaera abbreviata	Forbes, 1843	unaccepted	Original combination for Tropidomya abbreviata (Forbes, 1843)	220	Species	139470	Tropidomya abbreviata	(Forbes, 1843)	151924	Animalia	Mollusca	Bivalvia	NA	Cuspidariidae	Neaera	MolluscaBase eds. (2021). MolluscaBase. Neaera abbreviata Forbes, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=152823 on 2021-01-29	urn:lsid:marinespecies.org:taxname:152823	1	NA	NA	NA	NA	exact	2010-11-19T08:29:14.107Z	152823	aphia_id
719297	https://www.marinespecies.org/aphia.php?p=taxdetails&id=719297	Scissurella plicata	Philippi, 1836	unaccepted	NA	220	Species	141420	Scissurella costata	d'Orbigny, 1824	138465	Animalia	Mollusca	Gastropoda	Lepetellida	Scissurellidae	Scissurella	MolluscaBase eds. (2021). MolluscaBase. Scissurella plicata Philippi, 1836. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=719297 on 2021-01-29	urn:lsid:marinespecies.org:taxname:719297	1	NA	NA	NA	NA	exact	2016-12-18T09:47:31.213Z	719297	aphia_id
571074	https://www.marinespecies.org/aphia.php?p=taxdetails&id=571074	Peracle physoides	Forbes, 1844	unaccepted	NA	220	Species	140722	Peracle reticulata	(d'Orbigny, 1835)	138327	Animalia	Mollusca	Gastropoda	Pteropoda	Peraclidae	Peracle	MolluscaBase eds. (2021). MolluscaBase. Peracle physoides Forbes, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=571074 on 2021-01-29	urn:lsid:marinespecies.org:taxname:571074	1	NA	NA	NA	NA	exact	2011-05-02T17:58:21.660Z	571074	aphia_id
748936	https://www.marinespecies.org/aphia.php?p=taxdetails&id=748936	Hyalaea cornea	Lamarck, 1801	unaccepted	synonym	220	Species	139030	Cavolinia tridentata	(Forsskål [in Niebuhr], 1775)	606265	Animalia	Mollusca	Gastropoda	Pteropoda	Cavoliniidae	Hyalaea	MolluscaBase eds. (2021). MolluscaBase. Hyalaea cornea Lamarck, 1801. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=748936 on 2021-01-29	urn:lsid:marinespecies.org:taxname:748936	1	NA	NA	NA	NA	exact	2014-01-30T12:11:24.390Z	748936	aphia_id
391717	https://www.marinespecies.org/aphia.php?p=taxdetails&id=391717	Pecten hoskynsi	Forbes, 1844	unaccepted	original combination	220	Species	140700	Cyclopecten hoskynsi	(Forbes, 1844)	138323	Animalia	Mollusca	Bivalvia	Pectinida	Pectinidae	Pecten	MolluscaBase eds. (2021). MolluscaBase. Pecten hoskynsi Forbes, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=391717 on 2021-01-29	urn:lsid:marinespecies.org:taxname:391717	1	NA	NA	NA	NA	exact	2009-04-18T18:17:25.120Z	391717	aphia_id
747687	https://www.marinespecies.org/aphia.php?p=taxdetails&id=747687	Arca imbricata	Poli, 1795	unaccepted	junior homonym of <i>Arca imbricata</i> Bruguière, 1789	220	Species	236692	Acar clathrata	(Defrance, 1816)	137670	Animalia	Mollusca	Bivalvia	Arcida	Arcidae	Arca	MolluscaBase eds. (2021). MolluscaBase. Arca imbricata Poli, 1795. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=747687 on 2021-01-29	urn:lsid:marinespecies.org:taxname:747687	1	NA	NA	NA	NA	exact	2020-08-24T10:54:01.730Z	747687	aphia_id
541765	https://www.marinespecies.org/aphia.php?p=taxdetails&id=541765	Nucula aegeensis	Forbes, 1844	unaccepted	NA	220	Species	140581	Ennucula aegeensis	(Forbes, 1844)	138262	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae	Nucula	MolluscaBase eds. (2021). MolluscaBase. Nucula aegeensis Forbes, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=541765 on 2021-01-29	urn:lsid:marinespecies.org:taxname:541765	1	NA	NA	NA	NA	exact	2010-11-10T16:07:33.523Z	541765	aphia_id
560869	https://www.marinespecies.org/aphia.php?p=taxdetails&id=560869	Nassa intermedia	Forbes, 1844	unaccepted	synonym	220	Species	876825	Tritia incrassata	(Strøm, 1768)	510462	Animalia	Mollusca	Gastropoda	Neogastropoda	Nassariidae	Nassa	MolluscaBase eds. (2021). MolluscaBase. Nassa intermedia Forbes, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=560869 on 2021-01-29	urn:lsid:marinespecies.org:taxname:560869	1	NA	NA	NA	NA	exact	2014-01-31T07:34:01.070Z	560869	aphia_id
112223	https://www.marinespecies.org/aphia.php?p=taxdetails&id=112223	Nodosaria	Lamarck, 1816	accepted	NA	180	Genus	112223	Nodosaria	Lamarck, 1816	721188	Chromista	Foraminifera	Nodosariata	Nodosariida	Nodosariidae	Nodosaria	WoRMS (2021). Nodosaria Lamarck, 1816. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=112223 on 2021-01-29	urn:lsid:marinespecies.org:taxname:112223	1	NA	1	1	0	exact	2019-11-11T12:13:26.557Z	112223	aphia_id
736969	https://www.marinespecies.org/aphia.php?p=taxdetails&id=736969	Alecto	Lamouroux, 1821	unaccepted	Homonym	180	Genus	111048	Stomatopora	Bronn, 1825	468861	Animalia	Bryozoa	Stenolaemata	Cyclostomatida	Stomatoporidae	Alecto	Bock, P.; Gordon, D. (2021). World List of Bryozoa. Alecto Lamouroux, 1821. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=736969 on 2021-01-29	urn:lsid:marinespecies.org:taxname:736969	1	0	0	0	0	exact	2013-08-09T05:08:58.227Z	736969	aphia_id
112135	https://www.marinespecies.org/aphia.php?p=taxdetails&id=112135	Lobatula	Fleming, 1828	unaccepted	According to DNA work of Schweizer et al. 2009	180	Genus	112084	Cibicidoides	Thalmann, 1939	721028	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula Fleming, 1828. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=112135 on 2021-01-29	urn:lsid:marinespecies.org:taxname:112135	1	NA	NA	NA	0	exact	2018-10-04T11:36:03.340Z	112135	aphia_id
